id_municipio,alunos,soma_rw,soma_w,taxa_real_2024,risco_previsto,nome,sigla_uf
2612703,101,37.62112088212809,109.06,0.6435643564356436,0.3449580128564835,Santa Maria do Cambucá,PE
3162906,205,80.02575068024166,231.99,0.697560975609756,0.3449534492014382,São João Nepomuceno,MG
3518503,151,56.569126663911035,163.9999993,0.6821192052980133,0.3449337006424672,Guareí,SP
4306106,535,212.46858872067156,616.0000044,0.5626168224299065,0.3449165376672708,Cruz Alta,RS
3138625,119,43.80734138832649,127.11000000000001,0.5966386554621849,0.3446411878556092,Limeira do Oeste,MG
3100203,185,69.62425678391423,202.1,0.7891891891891892,0.3445039920035341,Abaeté,MG
2605608,145,50.32451132592729,146.1,0.6827586206896552,0.344452507364321,Flores,PE
3526803,607,221.82253225267783,644.000001,0.6359143327841845,0.34444492532334303,Lençóis Paulista,SP
3500105,200,73.99885606737541,215.0000011,0.66,0.34418072413384476,Adamantina,SP
3155801,141,54.99345489369994,159.99,0.7872340425531915,0.34373057624664005,Rio Pomba,MG
1200401,4491,1919.7842723225972,5585.74,0.548207526163438,0.34369381179979686,Rio Branco,AC
3538006,1412,561.535702330466,1634.0000002,0.6402266288951841,0.3436571005273774,Pindamonhangaba,SP
4217808,176,78.13800941970568,227.42,0.7159090909090909,0.34358459862679486,Taió,SC
5102637,779,299.4239746947141,871.52,0.6713735558408216,0.3435652362478361,Campo Novo do Parecis,MT
2616506,160,55.61683165954811,161.94,0.8125,0.3434409760377184,Xexéu,PE
3130507,143,53.11511582589642,154.69,0.6573426573426573,0.3433648964115096,Ilicínea,MG
1100304,1319,524.6737272173682,1528.33,0.7194844579226687,0.3432987163880629,Vilhena,RO
2613305,233,80.3546174567852,234.08,0.721030042918455,0.3432784409466217,São Joaquim do Monte,PE
4213609,249,110.94095010190668,323.22,0.6746987951807228,0.3432366502750655,Porto União,SC
3529401,3825,1387.4584685192858,4043.0000122,0.7333333333333333,0.34317547967661266,Mauá,SP
4211207,264,105.15309665092026,306.61,0.6931818181818182,0.3429539044744798,Morro da Fumaça,SC
3546801,506,196.81036969709874,573.9999992,0.6758893280632411,0.3428752090094057,Santa Isabel,SP
2602209,297,104.22923369713696,304.05,0.6936026936026936,0.34280293930977457,Bom Jardim,PE
3534708,919,340.7039379722006,993.9999968,0.5386289445048966,0.34276050208152337,Ourinhos,SP
3515004,2895,1150.8838453564208,3358.9999976,0.4949913644214162,0.3426269265194181,Embu das Artes,SP
4212254,159,79.53783944996677,232.59,0.5974842767295597,0.34196586031199433,Passo de Torres,SC
3113404,855,329.13145243026406,962.66,0.6795321637426901,0.34189792079266207,Caratinga,MG
1303205,247,100.89322688671758,295.11,0.5870445344129555,0.34188345663216285,Novo Airão,AM
3202207,191,73.1418290284998,214.03,0.6282722513089005,0.34173634083305987,Fundão,ES
2107704,261,98.0789401033533,287.11,0.7471264367816092,0.3416075375408495,Paraibano,MA
1100080,197,73.36302395054379,214.8,0.5989847715736041,0.3415410798442448,Costa Marques,RO
3127008,135,49.19267709692171,144.04000000000002,0.762962962962963,0.3415209462435553,Fronteira,MG
2101772,245,86.7890538764969,254.34,0.7795918367346939,0.34123242068293186,Bela Vista do Maranhão,MA
3144607,184,67.9132153635426,199.03,0.7771739130434783,0.34122099866121997,Nepomuceno,MG
3301108,162,65.15864865229074,191.0,0.5308641975308642,0.3411447573418363,Cantagalo,RJ
2616001,109,38.59220312090625,113.13,0.5963302752293578,0.3411314692911363,Venturosa,PE
3155504,193,75.7808475069667,222.16,0.6113989637305699,0.34110932439217995,Rio Paranaíba,MG
3557204,112,44.678632363354836,130.9999999,0.5089285714285714,0.34105826257603555,Chavantes,SP
2611101,4624,1655.7868931019498,4855.17,0.7030709342560554,0.34103582224761436,Petrolina,PE
2503506,137,49.44584812643921,145.2,0.6277372262773723,0.3405361441214822,Cacimba de Dentro,PB
2111409,132,51.07878530316538,150.04,0.696969696969697,0.34043445283368023,São Luís Gonzaga do Maranhão,MA
3167608,205,83.339717519151,245.09,0.7317073170731707,0.34003720069831894,Simonésia,MG
3531308,304,111.87149482634521,329.0000017,0.5888157894736842,0.3400349369248809,Monte Alto,SP
2608701,103,35.363428503515706,104.0,0.8640776699029126,0.3400329663799587,Lagoa dos Gatos,PE
2705507,234,81.16134304496292,238.93,0.8461538461538461,0.3396866992213741,Murici,AL
4317509,613,226.13391781291043,666.0000041,0.43066884176182707,0.33954041504623833,Santo Ângelo,RS
3115508,160,61.37912635997833,180.85,0.74375,0.3393924598284674,Caxambu,MG
4311205,132,61.415119567919305,180.999999,0.4166666666666667,0.3393100547360738,Júlio de Castilhos,RS
4322509,716,279.8275927518621,825.0000056,0.41899441340782123,0.3391849586090016,Vacaria,RS
3527603,123,44.421483811511024,131.0000011,0.43089430894308944,0.3390952934237115,Luís Antônio,SP
3304524,1585,645.6247448782252,1904.96,0.6889589905362776,0.3389177436157322,Rio das Ostras,RJ
3535804,212,81.66424911340992,241.0000016,0.4339622641509434,0.3388558032001686,Paranapanema,SP
2516003,187,72.45074640075806,213.87,0.45989304812834225,0.33876067892064365,Solânea,PB
3539806,1172,462.09047345590136,1364.999998,0.5213310580204779,0.33852781987762415,Poá,SP
3134608,197,77.92520849917956,230.19,0.7563451776649747,0.33852560275937077,Jaboticatubas,MG
4311809,432,166.8358262475338,492.9999965,0.4652777777777778,0.3384093862717376,Marau,RS
3510609,3977,1511.7081422964695,4469.0000131,0.579834045763138,0.33826541460398135,Carapicuíba,SP
2211001,6908,2544.333941054247,7525.53,0.5780254777070064,0.3380936546733914,Teresina,PI
3547304,1695,645.582067746315,1910.9999956,0.6064896755162242,0.3378242120527167,Santana de Parnaíba,SP
3304201,983,391.0875668590591,1157.71,0.7273652085452695,0.33781134036940086,Resende,RJ
3108305,166,59.14079597496257,175.16,0.8012048192771084,0.337638707324518,Borda da Mata,MG
2615805,194,68.60606784338908,203.21,0.6855670103092784,0.3376116718832197,Tupanatinga,PE
3108008,124,46.28680269170819,137.13,0.8387096774193549,0.33753958062938955,Bom Sucesso,MG
4301057,137,54.24699287316122,160.8823542,0.46715328467153283,0.3371842309425953,Arroio do Sal,RS
4314803,317,125.75504133279568,373.00000190000003,0.41009463722397477,0.3371448812123871,Portão,RS
3509254,385,136.50851814228375,405.0000022,0.574025974025974,0.3370580676561877,Cajati,SP
4211702,237,103.31962148005385,306.62,0.6413502109704642,0.33696308616546167,Orleans,SC
4302808,276,112.16091551286446,332.9090912,0.4855072463768116,0.33691154275352053,Caçapava do Sul,RS
4126256,1465,599.2579767761737,1778.98,0.5658703071672355,0.33685481386871896,Sarandi,PR
4208500,298,126.30997175184929,374.97,0.7248322147651006,0.33685353962143444,Ituporanga,SC
3553500,103,35.35623609729278,105.0000003,0.5728155339805825,0.3367260571073806,Tapiraí,SP
4305108,3664,1491.9128801343431,4431.9999781,0.4375,0.33662294393194625,Caxias do Sul,RS
2604007,570,206.79336942792236,614.37,0.5929824561403508,0.3365941849828643,Carpina,PE
5213806,461,174.61865506737342,519.09,0.6594360086767896,0.33639379504011524,Morrinhos,GO
4107652,1941,777.5299579738995,2311.58,0.6481195260175168,0.3363629889399889,Fazenda Rio Grande,PR
2606101,197,67.60272540346035,201.0,0.6649746192893401,0.3363319671813948,Glória do Goitá,PE
3138807,144,51.44166581545587,152.96,0.8680555555555556,0.33630796165962257,Luz,MG
2609006,214,73.62702091329832,218.99,0.822429906542056,0.336211794663219,Macaparana,PE
2111201,1923,750.5663489369076,2232.98,0.5730629225169007,0.3361276630050012,São José de Ribamar,MA
3500550,104,36.95781882415125,109.99999919999999,0.49038461538461536,0.33598017357213994,Águas de Santa Bárbara,SP
2103406,430,162.08745645936563,482.45,0.7604651162790698,0.3359673675186354,Coelho Neto,MA
3104304,154,56.083606522198984,167.03,0.8831168831168831,0.3357696612716218,Areado,MG
4200101,250,102.94216887377338,306.63,0.588,0.33572112602737303,Abelardo Luz,SC
3116605,294,105.49678850346376,314.46,0.8299319727891157,0.3354855577926088,Cláudio,MG
1100189,472,176.50194117532055,526.6,0.8177966101694916,0.33517269497782104,Pimenta Bueno,RO
4217600,123,48.292614403034776,144.15,0.5691056910569106,0.3350164023797071,Siderópolis,SC
3143005,141,51.30861558886486,153.2,0.8085106382978723,0.3349126343920683,Monte Belo,MG
3549953,137,53.912819918556536,161.0000013,0.583941605839416,0.33486223281512817,São Lourenço da Serra,SP
2607208,1323,464.1941609911798,1386.55,0.6447467876039304,0.33478357144796783,Ipojuca,PE
3551900,161,60.24970365070663,180.0000005,0.6086956521739131,0.3347205749074797,Severínia,SP
1101401,172,63.6418558063364,190.18,0.7093023255813954,0.33464010835175306,Monte Negro,RO
4215307,110,43.34518322488329,129.62,0.6818181818181818,0.3344019690239415,Salete,SC
4207007,663,299.7888953828449,897.2,0.6953242835595776,0.3341383140691539,Içara,SC
4307708,636,275.18767501550496,823.9333342,0.46540880503144655,0.33399264672632656,Esteio,RS
3108552,206,75.16239113674894,225.23,0.7669902912621359,0.33371394191159676,Brasilândia de Minas,MG
3515103,756,277.5557315284816,831.9999975,0.5753968253968254,0.3336006398587539,Embu-Guaçu,SP
3143401,189,72.00975987256741,215.88,0.7513227513227513,0.3335638311680907,Monte Sião,MG
1100940,260,96.38957390570201,289.01,0.676923076923077,0.3335163970302135,Cujubim,RO
3520905,140,49.671410330180876,149.0000002,0.55,0.33336516955374396,Ipaussu,SP
3540200,376,134.95778060000669,405.0000003,0.6462765957446809,0.3332290876544147,Pontal,SP
3147907,1081,390.4339639412614,1173.35,0.8288621646623496,0.33275149268441767,Passos,MG
3103405,277,97.71126694372379,293.90000000000003,0.6353790613718412,0.332464331213759,Araçuaí,MG
2100808,109,47.201350363311825,141.98,0.3394495412844037,0.33245069984020165,Anapurus,MA
3537206,106,39.55613563335256,119.0000002,0.46226415094339623,0.3324045005619467,Pedro de Toledo,SP
3535002,130,44.206523774660624,133.0000008,0.7230769230769231,0.33237987600568963,Palestina,SP
3524600,129,47.48685385164727,142.9999992,0.5503875968992248,0.33207590291823774,Jacupiranga,SP
3542602,514,187.17242810058332,564.0000004,0.6439688715953308,0.33186600703517183,Registro,SP
3157906,170,64.03877009037055,192.98,0.6,0.3318414866326591,Santa Margarida,MG
4212908,245,100.70031448207276,303.5,0.7510204081632653,0.3317967528239629,Pinhalzinho,SC
